0,0,0,0,,,"A = time(s), B = speed(kph), C = B*.25; correlation between speed and current used, D= Equation to get Ah used in 1 sec span"
1,0,0,0,,,
2,0,0,0,,,
3,3.21868,0.80467,0.0002235194444,,,
4,7.885766,1.9714415,0.0005476226389,,,
5,13.035654,3.2589135,0.00090525375,,,
6,18.185542,4.5463855,0.001262884861,,,
7,23.33543,5.8338575,0.001620515972,,,
8,27.841582,6.9603955,0.001933443194,,,
9,31.543064,7.885766,0.002190490556,,,
10,35.083612,8.770903,0.002436361944,,,
11,38.62416,9.65604,0.002682233333,,,
12,41.520972,10.380243,0.002883400833,,,
13,43.613114,10.9032785,0.003028688472,,,
14,45.06152,11.26538,0.003129272222,,,
15,46.67086,11.667715,0.003241031944,,,
16,48.2802,12.07005,0.003352791667,,,
17,49.406738,12.3516845,0.003431023472,,,
18,50.69421,12.6735525,0.00352043125,,,
19,51.820748,12.955187,0.003598663056,,,
20,52.947286,13.2368215,0.003676894861,,,
21,53.91289,13.4782225,0.003743950694,,,Need to inverse SOC vs time (hr)
22,54.878494,13.7196235,0.003811006528,,,
23,55.683164,13.920791,0.003866886389,,,
24,56.165966,14.0414915,0.003900414306,,,
25,56.487834,14.1219585,0.00392276625,,,
26,57.453438,14.3633595,0.003989822083,,,
27,57.775306,14.4438265,0.004012174028,,,
28,57.614372,14.403593,0.004000998056,,,
29,56.809702,14.2024255,0.003945118194,,,
30,56.165966,14.0414915,0.003900414306,,,
31,55.52223,13.8805575,0.003855710417,,,
32,55.683164,13.920791,0.003866886389,,,
33,56.005032,14.001258,0.003889238333,,,
34,56.487834,14.1219585,0.00392276625,,,
35,57.453438,14.3633595,0.003989822083,,,
36,58.097174,14.5242935,0.004034525972,,,
37,58.258108,14.564527,0.004045701944,,,
38,58.74091,14.6852275,0.004079229861,,,
39,59.062778,14.7656945,0.004101581806,,,
40,59.384646,14.8461615,0.00412393375,,,
41,59.54558,14.886395,0.004135109722,,,
42,59.54558,14.886395,0.004135109722,,,
43,59.54558,14.886395,0.004135109722,,,
44,59.54558,14.886395,0.004135109722,,,
45,59.54558,14.886395,0.004135109722,,,
46,59.54558,14.886395,0.004135109722,,,
47,59.706514,14.9266285,0.004146285694,,,
48,60.028382,15.0070955,0.004168637639,,,
49,60.833052,15.208263,0.0042245175,,,
50,62.120524,15.530131,0.004313925278,,,
51,63.247062,15.8117655,0.004392157083,,,
52,64.3736,16.0934,0.004470388889,,,
53,65.500138,16.3750345,0.004548620694,,,
54,66.626676,16.656669,0.0046268525,,,
55,67.914148,16.978537,0.004716260278,,,
56,69.040686,17.2601715,0.004794492083,,,
57,70.00629,17.5015725,0.004861547917,,,
58,70.81096,17.70274,0.004917427778,,,
59,71.293762,17.8234405,0.004950955694,,,
60,71.61563,17.9039075,0.004973307639,,,
61,72.098432,18.024608,0.005006835556,,,
62,72.259366,18.0648415,0.005018011528,,,
63,72.4203,18.105075,0.0050291875,,,
64,72.581234,18.1453085,0.005040363472,,,
65,73.064036,18.266009,0.005073891389,,,
66,73.546838,18.3867095,0.005107419306,,,
67,74.02964,18.50741,0.005140947222,,,
68,74.512442,18.6281105,0.005174475139,,,
69,74.83431,18.7085775,0.005196827083,,,
70,75.317112,18.829278,0.005230355,,,
71,75.478046,18.8695115,0.005241530972,,,
72,75.63898,18.909745,0.005252706944,,,
73,75.799914,18.9499785,0.005263882917,,,
74,75.960848,18.990212,0.005275058889,,,
75,76.121782,19.0304455,0.005286234861,,,
76,75.960848,18.990212,0.005275058889,,,
